,day,Hole ID,Depth Below Surface [m],Theta
9027,2015-10-25,2,7.886699999999999,0.2613
9028,2015-10-25,2,8.1915,0.2628
9029,2015-10-25,2,8.4963,0.2721
9030,2015-10-25,2,8.8011,0.2667
9031,2015-10-25,2,9.1059,0.263
9032,2015-10-25,2,9.4107,0.2573
9033,2015-10-25,2,9.7155,0.2687
9034,2015-10-25,2,10.0203,0.257
9035,2015-10-25,2,10.3251,0.2592
9036,2015-10-25,2,10.629900000000001,0.2592
9037,2015-10-25,2,10.934700000000001,0.2737
9038,2015-10-25,2,11.2395,0.2506
9039,2015-10-25,2,11.5443,0.2502
9040,2015-10-25,2,11.8491,0.2979
9041,2015-10-25,5,0.26670000000000005,0.2588
9042,2015-10-25,5,0.5715000000000001,0.2306
9043,2015-10-25,5,0.8763000000000001,0.2342
9044,2015-10-25,5,1.1811,0.2085
9045,2015-10-25,5,1.4859000000000002,0.2587
9046,2015-10-25,5,1.7907,0.2398
9047,2015-10-25,5,2.0955000000000004,0.2712
9048,2015-10-25,5,2.4003000000000005,0.2678
9049,2015-10-25,5,2.7051,0.2737
9050,2015-10-25,5,3.0099,0.2704
9051,2015-10-25,5,3.3147,0.2682
9052,2015-10-25,5,3.6195000000000004,0.2692
9053,2015-10-25,5,3.9242999999999997,0.2712
9054,2015-10-25,5,4.2291,0.2787
9055,2015-10-25,5,4.5339,0.2707
9056,2015-10-25,5,4.8387,0.2705
9057,2015-10-25,5,5.1435,0.2744
9058,2015-10-25,5,5.4483,0.2587
9059,2015-10-25,5,5.7531,0.2687
9060,2015-10-25,5,6.0579,0.2769
9061,2015-10-25,5,6.3627,0.2729
9062,2015-10-25,5,6.6675,0.2696
9063,2015-10-25,5,6.972300000000001,0.2728
9064,2015-10-25,5,7.2771,0.2632
9065,2015-10-25,5,7.5819,0.2639
9066,2015-10-25,5,7.886699999999999,0.2674
9067,2015-10-25,5,8.1915,0.2728
9068,2015-10-25,5,8.4963,0.2719
9069,2015-10-25,5,8.8011,0.2654
9070,2015-10-25,5,9.1059,0.2656
9071,2015-10-25,5,9.4107,0.2496
9072,2015-10-25,5,9.7155,0.2544
9073,2015-10-25,5,10.0203,0.2565
9074,2015-10-25,5,10.3251,0.2618
9075,2015-10-25,5,10.629900000000001,0.2872
9076,2015-10-25,5,10.934700000000001,0.305
9077,2015-10-25,5,11.2395,0.2782
9078,2015-10-25,5,11.5443,0.2879
9079,2015-10-25,5,11.8491,0.2972
9080,2015-10-25,5,12.1539,0.269
9081,2015-10-25,5,12.4587,0.2648
9082,2015-10-25,5,12.7635,0.2501
9083,2015-10-25,5,13.0683,0.2503
9084,2015-10-25,5,13.3731,0.2711
9085,2015-10-25,5,13.677900000000001,0.27
9086,2015-10-25,5,13.982700000000001,0.2809
9087,2015-10-25,5,14.287500000000001,0.2745
9088,2015-10-25,5,14.5923,0.2479
9089,2015-10-25,5,14.8971,0.2362
9090,2015-10-25,5,15.2019,0.2384
9091,2015-10-25,5,15.5067,0.237
9092,2015-10-25,5,15.811500000000002,0.2407
9093,2015-10-25,5,16.1163,0.236
9094,2015-10-25,5,16.4211,0.2373
9095,2015-10-25,5,16.7259,0.2393
9096,2015-10-25,5,17.0307,0.2273
9097,2015-10-25,5,17.3355,0.2378
9098,2015-10-25,5,17.6403,0.2401
9099,2015-10-25,5,17.9451,0.2244
9100,2015-10-25,5,18.2499,0.2266
9101,2015-10-25,5,18.5547,0.2352
9102,2015-10-25,5,18.8595,0.2319
9103,2015-10-25,5,19.1643,0.2254
9104,2015-10-25,5,19.4691,0.23
9105,2015-10-25,5,19.7739,0.236
9106,2015-10-25,5,20.0787,0.2287
9107,2015-10-25,5,20.3835,0.2236
9108,2015-10-25,5,20.6883,0.2301
9109,2015-10-25,5,20.993100000000002,0.2273
9110,2015-10-25,5,21.297900000000002,0.2218
9111,2015-10-25,5,21.602700000000002,0.5618
9112,2015-10-25,6,0.26670000000000005,0.2526
9113,2015-10-25,6,0.5715000000000001,0.2286
9114,2015-10-25,6,0.8763000000000001,0.2307
9115,2015-10-25,6,1.1811,0.2416
9116,2015-10-25,6,1.4859000000000002,0.2654
9117,2015-10-25,6,1.7907,0.2464
9118,2015-10-25,6,2.0955000000000004,0.2531
9119,2015-10-25,6,2.4003000000000005,0.2563
9120,2015-10-25,6,2.7051,0.2538666666666667
9121,2015-10-25,6,3.0099,0.2662
9122,2015-10-25,6,3.3147,0.2758
9123,2015-10-25,6,3.6195000000000004,0.2404
9124,2015-10-25,6,3.9242999999999997,0.2751
9125,2015-10-25,6,4.2291,0.2411
9126,2015-10-25,6,4.5339,0.2544
9127,2015-10-25,6,4.8387,0.2591
9128,2015-10-25,6,5.1435,0.2513
9129,2015-10-25,6,5.4483,0.2541
9130,2015-10-25,6,5.7531,0.2573
9131,2015-10-25,6,6.0579,0.2507
9132,2015-10-25,6,6.3627,0.2614
9133,2015-10-25,6,6.6675,0.2609
9134,2015-10-25,6,6.972300000000001,0.2697
9135,2015-10-25,6,7.2771,0.2678
9136,2015-10-25,6,7.5819,0.2685
9137,2015-10-25,6,7.886699999999999,0.2638
9138,2015-10-25,6,8.1915,0.2616
9139,2015-10-25,6,8.4963,0.2721
9140,2015-10-25,6,8.8011,0.278
9141,2015-10-25,6,9.1059,0.315
9142,2015-10-25,6,9.4107,0.3022
9143,2015-10-25,6,9.7155,0.2794
9144,2015-10-25,7,0.26670000000000005,0.0297
9145,2015-10-25,7,0.5715000000000001,0.2708
9146,2015-10-25,7,0.8763000000000001,0.2653
9147,2015-10-25,7,1.1811,0.2484
9148,2015-10-25,7,1.4859000000000002,0.2213
9149,2015-10-25,7,1.7907,0.259
9150,2015-10-25,7,2.0955000000000004,0.2732
9151,2015-10-25,7,2.4003000000000005,0.2539
9152,2015-10-25,7,2.7051,0.25626666666666664
9153,2015-10-25,7,3.0099,0.2715
9154,2015-10-25,7,3.3147,0.2722
9155,2015-10-25,7,3.6195000000000004,0.2702
9156,2015-10-25,7,3.9242999999999997,0.2505
9157,2015-10-25,7,4.2291,0.2441
9158,2015-10-25,7,4.5339,0.2363
9159,2015-10-25,7,4.8387,0.2494
9160,2015-10-25,7,5.1435,0.2747
9161,2015-10-25,7,5.4483,0.2579
9162,2015-10-25,7,5.7531,0.2468
9163,2015-10-25,7,6.0579,0.2499
9164,2015-10-25,7,6.3627,0.2516
9165,2015-10-25,7,6.6675,0.2798
9166,2015-10-25,7,6.972300000000001,0.3228
9167,2015-10-25,7,7.2771,0.3017
9168,2015-10-25,7,7.5819,0.2941
9169,2015-10-25,7,7.886699999999999,0.2953
9170,2015-10-25,7,8.1915,0.2932
9171,2015-10-25,7,8.4963,0.2813
9172,2015-10-25,7,8.8011,0.2889
9173,2015-10-25,7,9.1059,0.2938
9174,2015-10-25,7,9.4107,0.2886
9175,2015-10-25,7,9.7155,0.267
9176,2015-10-25,7,10.0203,0.2747
9177,2015-10-25,7,10.3251,0.291
9178,2015-10-25,7,10.629900000000001,0.2903
9179,2015-10-25,7,10.934700000000001,0.2993
9180,2015-10-25,7,11.2395,0.2995
9181,2015-10-25,7,11.5443,0.2844
9182,2015-10-25,7,11.8491,0.2546
9183,2015-11-26,15,0.5715000000000001,0.1703
9184,2015-11-26,15,0.8763000000000001,0.2012
9185,2015-11-26,15,1.1811,0.2134
9186,2015-11-26,15,1.4859000000000002,0.2037
9187,2015-11-26,15,1.7907,0.2312
9188,2015-11-26,15,2.0955000000000004,0.2364
9189,2015-11-26,15,2.4003000000000005,0.2157
9190,2015-11-26,15,2.7051,0.21589999999999998
9191,2015-11-26,15,3.0099,0.2208
9192,2015-11-26,15,3.3147,0.2421
9193,2015-11-26,15,3.6195000000000004,0.2559
9194,2015-11-26,15,3.9242999999999997,0.2541
9195,2015-11-26,15,4.2291,0.2356
9196,2015-11-26,15,4.5339,0.2482
9197,2015-11-26,15,4.8387,0.2337
9198,2015-11-26,15,5.1435,0.204
9199,2015-11-26,15,5.4483,0.2418
9200,2015-11-26,15,5.7531,0.251
9201,2015-11-26,15,6.0579,0.2482
9202,2015-11-26,15,6.3627,0.2593
9203,2015-11-26,15,6.6675,0.2294
9204,2015-11-26,15,6.972300000000001,0.2366
9205,2015-11-26,15,7.2771,0.2269
9206,2015-11-26,15,7.5819,0.21
9207,2015-11-26,15,7.886699999999999,0.2112
9208,2015-11-26,15,8.1915,0.204
9209,2015-11-26,15,8.4963,0.2359
9210,2015-11-26,15,8.8011,0.239
9211,2015-11-26,15,9.1059,0.2692
9212,2015-11-26,15,9.4107,0.2698
9213,2015-11-26,15,9.7155,0.2608
9214,2015-11-26,15,10.0203,0.2672
9215,2015-11-26,15,10.3251,0.2329
9216,2015-11-26,15,10.629900000000001,0.233
9217,2015-11-26,15,10.934700000000001,0.2441
9218,2015-11-26,15,11.2395,0.2412
9219,2015-11-26,15,11.5443,0.2524
9220,2015-11-26,15,11.8491,0.2387
9221,2015-11-26,15,12.1539,0.242
9222,2015-11-26,15,12.4587,0.2225
9223,2015-11-26,15,12.7635,0.2441
9224,2015-11-26,15,13.0683,0.2437
9225,2015-11-26,15,13.3731,0.2365
9226,2015-11-26,15,13.677900000000001,0.2395
9227,2015-11-26,15,13.982700000000001,0.2413
9228,2015-11-26,15,14.287500000000001,0.2303
9229,2015-11-26,15,14.5923,0.2604
9230,2015-11-26,15,14.8971,0.2589
9231,2015-11-26,15,15.2019,0.2451
9232,2015-11-26,15,15.5067,0.2559
9233,2015-11-26,15,15.811500000000002,0.2155
9234,2015-11-26,15,16.1163,0.2217
9235,2015-11-26,15,16.4211,0.2752
9236,2015-11-26,15,16.7259,0.2695
9237,2015-11-26,15,17.0307,0.2554
9238,2015-11-26,15,17.3355,0.2479
9239,2015-11-26,15,17.6403,0.2515
9240,2015-11-26,15,17.9451,0.266
9241,2015-11-26,15,18.2499,0.2218
9242,2015-11-26,15,18.5547,0.2363
9243,2015-11-26,15,18.8595,0.2561
9244,2015-11-26,15,19.1643,0.2641
9245,2015-11-26,15,19.4691,0.2527
9246,2015-11-26,15,19.7739,0.2563
9247,2015-11-26,15,20.0787,0.25
9248,2015-11-26,15,20.3835,0.2705
9249,2015-11-26,15,20.6883,0.2587
9250,2015-11-26,15,20.993100000000002,0.2534
9251,2015-11-26,15,21.297900000000002,0.2676
9252,2015-11-26,15,21.602700000000002,0.2505
9253,2015-11-26,15,21.907500000000002,0.2411
9254,2015-11-26,15,22.212300000000003,0.2414
9255,2015-11-26,15,22.5171,0.2461
9256,2015-11-26,15,22.8219,0.2189
9257,2015-11-26,15,23.1267,0.225
9258,2015-11-26,15,23.4315,0.2064
9259,2015-11-26,15,23.7363,0.2069
9260,2015-11-26,15,24.0411,0.2013
9261,2015-11-26,15,24.3459,0.3539
9262,2015-11-26,15,24.6507,0.3588
9263,2015-11-26,15,24.9555,0.3685
9264,2015-11-26,15,25.2603,0.3502
9265,2015-11-26,15,25.5651,0.4207
9266,2015-11-26,16,0.5715000000000001,0.1887
9267,2015-11-26,16,0.8763000000000001,0.1664
9268,2015-11-26,16,1.1811,0.1554
9269,2015-11-26,16,1.4859000000000002,0.1669
9270,2015-11-26,16,1.7907,0.203
9271,2015-11-26,16,2.0955000000000004,0.1987
9272,2015-11-26,16,2.4003000000000005,0.1928
9273,2015-11-26,16,2.7051,0.24813333333333334
9274,2015-11-26,16,3.0099,0.2427
9275,2015-11-26,16,3.3147,0.2224
9276,2015-11-26,16,3.6195000000000004,0.2143
9277,2015-11-26,16,3.9242999999999997,0.2145
9278,2015-11-26,16,4.2291,0.2073
9279,2015-11-26,16,4.5339,0.1975
9280,2015-11-26,16,4.8387,0.2075
9281,2015-11-26,16,5.1435,0.2081
9282,2015-11-26,16,5.4483,0.2135
9283,2015-11-26,16,5.7531,0.2132
9284,2015-11-26,16,6.0579,0.2211
9285,2015-11-26,16,6.3627,0.2338
9286,2015-11-26,16,6.6675,0.243
9287,2015-11-26,16,6.972300000000001,0.2556
9288,2015-11-26,16,7.2771,0.2469
9289,2015-11-26,16,7.5819,0.2446
9290,2015-11-26,16,7.886699999999999,0.2395
9291,2015-11-26,16,8.1915,0.2184
9292,2015-11-26,16,8.4963,0.2158
9293,2015-11-26,16,8.8011,0.2268
9294,2015-11-26,16,9.1059,0.2292
9295,2015-11-26,16,9.4107,0.2299
9296,2015-11-26,16,9.7155,0.2362
9297,2015-11-26,16,10.0203,0.2256
9298,2015-11-26,16,10.3251,0.2102
9299,2015-11-26,16,10.629900000000001,0.2152
9300,2015-11-26,16,10.934700000000001,0.2209
9301,2015-11-26,16,11.2395,0.2137
9302,2015-11-26,16,11.5443,0.2112
9303,2015-11-26,16,11.8491,0.2203
9304,2015-11-26,16,12.1539,0.2011
9305,2015-11-26,16,12.4587,0.1856
9306,2015-11-26,16,12.7635,0.2137
9307,2015-11-26,16,13.0683,0.2585
9308,2015-11-26,16,13.3731,0.2355
9309,2015-11-26,16,13.677900000000001,0.2441
9310,2015-11-26,16,13.982700000000001,0.232
9311,2015-11-26,16,14.287500000000001,0.2429
9312,2015-11-26,16,14.5923,0.2432
9313,2015-11-26,16,14.8971,0.257
9314,2015-11-26,16,15.2019,0.2498
9315,2015-11-26,16,15.5067,0.2594
9316,2015-11-26,16,15.811500000000002,0.2525
9317,2015-11-26,16,16.1163,0.2422
9318,2015-11-26,16,16.4211,0.2396
9319,2015-11-26,16,16.7259,0.2585
9320,2015-11-26,16,17.0307,0.2537
9321,2015-11-26,16,17.3355,0.2521
9322,2015-11-26,16,17.6403,0.2392
9323,2015-11-26,16,17.9451,0.2426
9324,2015-11-26,16,18.2499,0.3011
9325,2015-11-26,16,18.5547,0.3711
9326,2015-11-26,16,18.8595,0.3803
9327,2015-11-26,16,19.1643,0.3832
9328,2015-11-26,16,19.4691,0.3763
9329,2015-11-26,16,19.7739,0.374
9330,2015-11-26,16,20.0787,0.3573
9331,2015-11-26,16,20.3835,0.3554
9332,2015-11-26,16,20.6883,0.3652
9333,2015-11-26,16,20.993100000000002,0.3691
9334,2015-11-26,16,21.297900000000002,0.3665
9335,2015-11-26,16,21.602700000000002,0.404
9336,2015-11-26,16,21.907500000000002,0.3911
9337,2015-11-26,16,22.212300000000003,0.4165
9338,2015-11-26,16,22.5171,0.4015
9339,2015-11-26,7,0.5715000000000001,0.3086
9340,2015-11-26,7,0.8763000000000001,0.3029
9341,2015-11-26,7,1.1811,0.2801
9342,2015-11-26,7,1.4859000000000002,0.2506
9343,2015-11-26,7,1.7907,0.3058
9344,2015-11-26,7,2.0955000000000004,0.2989
9345,2015-11-26,7,2.4003000000000005,0.2626
9346,2015-11-26,7,2.7051,0.25943333333333335
9347,2015-11-26,7,3.0099,0.275
9348,2015-11-26,7,3.3147,0.2707
9349,2015-11-26,7,3.6195000000000004,0.2723
9350,2015-11-26,7,3.9242999999999997,0.2513
9351,2015-11-26,7,4.2291,0.2428
9352,2015-11-26,7,4.5339,0.2337
9353,2015-11-26,7,4.8387,0.2532
9354,2015-11-26,7,5.1435,0.2626
9355,2015-11-26,7,5.7531,0.2465
9356,2015-11-26,7,6.0579,0.2487
9357,2015-11-26,7,6.3627,0.2587
9358,2015-11-26,7,6.6675,0.2777
9359,2015-11-26,7,6.972300000000001,0.3197
9360,2015-11-26,7,7.2771,0.2998
9361,2015-11-26,7,7.5819,0.2922
9362,2015-11-26,7,7.886699999999999,0.3017
9363,2015-11-26,7,8.1915,0.2936
9364,2015-11-26,7,8.4963,0.2816
9365,2015-11-26,7,8.8011,0.2882
9366,2015-11-26,7,9.1059,0.2929
9367,2015-11-26,7,9.4107,0.2907
9368,2015-11-26,7,9.7155,0.2741
9369,2015-11-26,7,10.0203,0.2702
9370,2015-11-26,7,10.3251,0.2988
9371,2015-11-26,7,10.629900000000001,0.2888
9372,2015-11-26,7,10.934700000000001,0.3014
9373,2015-11-26,7,11.2395,0.3033
9374,2015-11-26,7,11.5443,0.2835
9375,2015-11-26,7,11.8491,0.2491
9376,2015-11-26,standard counts,-0.3429,
9377,2015-11-27,14,0.8763000000000001,0.154
9378,2015-11-27,14,1.1811,0.1979
9379,2015-11-27,14,1.4859000000000002,0.1569
9380,2015-11-27,14,1.7907,0.1606
9381,2015-11-27,14,2.0955000000000004,0.1591
9382,2015-11-27,14,2.4003000000000005,0.2184
9383,2015-11-27,14,2.7051,0.2226
9384,2015-11-27,14,3.0099,0.2287
9385,2015-11-27,14,3.3147,0.2289
9386,2015-11-27,14,3.6195000000000004,0.2191
9387,2015-11-27,14,3.9242999999999997,0.2241
9388,2015-11-27,14,4.2291,0.2295
9389,2015-11-27,14,4.5339,0.2353
9390,2015-11-27,14,4.8387,0.2405
9391,2015-11-27,14,5.1435,0.2541
9392,2015-11-27,14,5.4483,0.2469
9393,2015-11-27,14,5.7531,0.2384
9394,2015-11-27,14,6.0579,0.2389
9395,2015-11-27,14,6.3627,0.2424
9396,2015-11-27,14,6.6675,0.2401
9397,2015-11-27,14,6.972300000000001,0.2266
9398,2015-11-27,14,7.2771,0.2276
9399,2015-11-27,14,7.5819,0.2389
9400,2015-11-27,14,7.886699999999999,0.2149
9401,2015-11-27,14,8.1915,0.1991
9402,2015-11-27,14,8.4963,0.2029
9403,2015-11-27,14,8.8011,0.2025
9404,2015-11-27,14,9.1059,0.2216
9405,2015-11-27,14,9.4107,0.2146
9406,2015-11-27,14,9.7155,0.2048
9407,2015-11-27,14,10.0203,0.2148
9408,2015-11-27,14,10.3251,0.2175
9409,2015-11-27,14,10.629900000000001,0.2095
9410,2015-11-27,14,10.934700000000001,0.197
9411,2015-11-27,14,11.2395,0.2142
9412,2015-11-27,14,11.5443,0.2086
9413,2015-11-27,14,11.8491,0.2093
9414,2015-11-27,14,12.1539,0.2177
9415,2015-11-27,14,12.4587,0.2163
9416,2015-11-27,14,12.7635,0.2069
9417,2015-11-27,14,13.0683,0.2146
9418,2015-11-27,14,13.3731,0.2235
9419,2015-11-27,14,13.677900000000001,0.2184
9420,2015-11-27,14,13.982700000000001,0.2102
9421,2015-11-27,14,14.287500000000001,0.2097
9422,2015-11-27,14,14.5923,0.2184
9423,2015-11-27,14,14.8971,0.2358
9424,2015-11-27,14,15.2019,0.2266
9425,2015-11-27,14,15.5067,0.2329
9426,2015-11-27,14,15.811500000000002,0.2334
9427,2015-11-27,14,16.1163,0.226
9428,2015-11-27,14,16.4211,0.2216
9429,2015-11-27,14,16.7259,0.2191
9430,2015-11-27,14,17.0307,0.2094
9431,2015-11-27,14,17.3355,0.2104
9432,2015-11-27,14,17.6403,0.1988
9433,2015-11-27,14,17.9451,0.2061
9434,2015-11-27,14,18.2499,0.2187
9435,2015-11-27,14,18.5547,0.217
9436,2015-11-27,14,18.8595,0.2157
9437,2015-11-27,14,19.1643,0.2321
9438,2015-11-27,14,19.4691,0.2184
9439,2015-11-27,14,19.7739,0.2094
9440,2015-11-27,14,20.0787,0.2284
9441,2015-11-27,14,20.3835,0.2532
9442,2015-11-27,14,20.6883,0.2348
9443,2015-11-27,14,20.993100000000002,0.3081
9444,2015-11-27,14,21.297900000000002,0.3432
9445,2015-11-27,14,21.602700000000002,0.349
9446,2015-11-27,14,21.907500000000002,0.3855
9447,2015-11-27,14,22.212300000000003,0.3979
9448,2015-11-27,14,22.5171,0.3655
9449,2015-11-27,14,22.8219,0.3768
9450,2015-11-27,14,23.1267,0.3583
9451,2015-11-27,14,23.4315,0.3618
9452,2015-11-27,14,23.7363,0.3595
9453,2015-11-27,14,24.0411,0.3485
9454,2015-11-27,14,24.3459,0.3383
9455,2015-11-27,14,24.6507,0.3436
9456,2015-11-27,14,24.9555,0.3536
9457,2015-11-27,14,25.2603,0.3441
9458,2015-11-27,14,25.5651,0.3551
9459,2015-11-27,14,25.8699,0.3716
9460,2015-11-27,14,26.1747,0.3492
9461,2015-11-27,14,26.4795,0.375
9462,2015-11-27,14,26.7843,0.3835
9463,2015-11-27,5,0.26670000000000005,0.3196
9464,2015-11-27,5,0.5715000000000001,0.2761
9465,2015-11-27,5,0.8763000000000001,0.2784
9466,2015-11-27,5,1.1811,0.2391
9467,2015-11-27,5,1.4859000000000002,0.3073
9468,2015-11-27,5,1.7907,0.2709
9469,2015-11-27,5,2.0955000000000004,0.2981
9470,2015-11-27,5,2.4003000000000005,0.2794
9471,2015-11-27,5,2.7051,0.28096666666666664
9472,2015-11-27,5,3.0099,0.2776
9473,2015-11-27,5,3.3147,0.2753
9474,2015-11-27,5,3.6195000000000004,0.2701
9475,2015-11-27,5,3.9242999999999997,0.2782
9476,2015-11-27,5,4.2291,0.2676
9477,2015-11-27,5,4.5339,0.2761
9478,2015-11-27,5,4.8387,0.2819
9479,2015-11-27,5,5.1435,0.2883
9480,2015-11-27,5,5.4483,0.2739
9481,2015-11-27,5,5.7531,0.2755
9482,2015-11-27,5,6.0579,0.2969
9483,2015-11-27,5,6.3627,0.2822
9484,2015-11-27,5,6.6675,0.2848
9485,2015-11-27,5,6.972300000000001,0.2811
9486,2015-11-27,5,7.2771,0.2753
9487,2015-11-27,5,7.5819,0.2865
9488,2015-11-27,5,7.886699999999999,0.276
9489,2015-11-27,5,8.1915,0.2788
9490,2015-11-27,5,8.4963,0.2892
9491,2015-11-27,5,8.8011,0.2781
9492,2015-11-27,5,9.1059,0.2674
9493,2015-11-27,5,9.4107,0.2604
9494,2015-11-27,5,9.7155,0.2589
9495,2015-11-27,5,10.0203,0.2679
9496,2015-11-27,5,10.3251,0.2774
9497,2015-11-27,5,10.629900000000001,0.2849
9498,2015-11-27,5,10.934700000000001,0.3127
9499,2015-11-27,5,11.2395,0.286
9500,2015-11-27,5,11.5443,0.2909
9501,2015-11-27,5,11.8491,0.3002
9502,2015-11-27,5,12.1539,0.2769
9503,2015-11-27,5,12.4587,0.2722
9504,2015-11-27,5,12.7635,0.253
9505,2015-11-27,5,13.0683,0.248
9506,2015-11-27,5,13.3731,0.2725
9507,2015-11-27,5,13.677900000000001,0.2749
9508,2015-11-27,5,13.982700000000001,0.2795
9509,2015-11-27,5,14.287500000000001,0.2749
9510,2015-11-27,5,14.5923,0.2473
9511,2015-11-27,5,14.8971,0.2381
9512,2015-11-27,5,15.2019,0.233
9513,2015-11-27,5,15.5067,0.2342
9514,2015-11-27,5,15.811500000000002,0.2338
9515,2015-11-27,5,16.1163,0.2406
9516,2015-11-27,5,16.4211,0.2283
9517,2015-11-27,5,16.7259,0.2425
9518,2015-11-27,5,17.0307,0.2311
9519,2015-11-27,5,17.3355,0.2295
9520,2015-11-27,5,17.6403,0.2408
9521,2015-11-27,5,17.9451,0.2234
9522,2015-11-27,5,18.2499,0.2562
9523,2015-11-27,5,18.5547,0.2391
9524,2015-11-27,5,18.8595,0.2294
9525,2015-11-27,5,19.1643,0.2313
9526,2015-11-27,5,19.4691,0.2314
9527,2015-11-27,5,19.7739,0.236
9528,2015-11-27,5,20.0787,0.2311
9529,2015-11-27,5,20.3835,0.2246
9530,2015-11-27,5,20.6883,0.2286
9531,2015-11-27,5,20.993100000000002,0.228
9532,2015-11-27,5,21.297900000000002,0.2292
9533,2015-11-27,6,0.26670000000000005,0.2899
9534,2015-11-27,6,0.5715000000000001,0.2631
9535,2015-11-27,6,0.8763000000000001,0.2619
9536,2015-11-27,6,1.1811,0.2764
9537,2015-11-27,6,1.4859000000000002,0.291
9538,2015-11-27,6,1.7907,0.2484
9539,2015-11-27,6,2.0955000000000004,0.2625
9540,2015-11-27,6,2.4003000000000005,0.2612
9541,2015-11-27,6,2.7051,0.2562666666666667
9542,2015-11-27,6,3.0099,0.2615
9543,2015-11-27,6,3.3147,0.2741
9544,2015-11-27,6,3.6195000000000004,0.2461
9545,2015-11-27,6,3.9242999999999997,0.2714
9546,2015-11-27,6,4.2291,0.2303
9547,2015-11-27,6,4.5339,0.2543
9548,2015-11-27,6,4.8387,0.2524
9549,2015-11-27,6,5.1435,0.2574
9550,2015-11-27,6,5.4483,0.2533
9551,2015-11-27,6,5.7531,0.2631
9552,2015-11-27,6,6.0579,0.2487
9553,2015-11-27,6,6.3627,0.2596
9554,2015-11-27,6,6.6675,0.2624
9555,2015-11-27,6,6.972300000000001,0.268
9556,2015-11-27,6,7.2771,0.2661
9557,2015-11-27,6,7.5819,0.2671
9558,2015-11-27,6,7.886699999999999,0.263
9559,2015-11-27,6,8.1915,0.261
9560,2015-11-27,6,8.4963,0.2763
9561,2015-11-27,6,8.8011,0.2825
9562,2015-11-27,6,9.1059,0.3187
9563,2015-11-27,6,9.4107,0.3056
9564,2015-11-27,6,9.7155,0.2807
9565,2015-11-27,standard counts,-0.3429,
9566,2015-11-29,12,0.8763000000000001,0.4026
9567,2015-11-29,12,1.1811,0.2352
9568,2015-11-29,12,1.4859000000000002,0.1937
9569,2015-11-29,12,1.7907,0.2004
9570,2015-11-29,12,2.0955000000000004,0.2326
9571,2015-11-29,12,2.4003000000000005,0.245
9572,2015-11-29,12,2.7051,0.24456666666666668
9573,2015-11-29,12,3.0099,0.2528
9574,2015-11-29,12,3.3147,0.2485
9575,2015-11-29,12,3.6195000000000004,0.2132
9576,2015-11-29,12,3.9242999999999997,0.2009
9577,2015-11-29,12,4.2291,0.2053
9578,2015-11-29,12,4.5339,0.2138
9579,2015-11-29,12,4.8387,0.2572
9580,2015-11-29,12,5.1435,0.2817
9581,2015-11-29,12,5.4483,0.2935
9582,2015-11-29,12,5.7531,0.327
9583,2015-11-29,13,0.5715000000000001,0.017
9584,2015-11-29,13,0.8763000000000001,0.2007
9585,2015-11-29,13,1.1811,0.1359
9586,2015-11-29,13,1.4859000000000002,0.1376
9587,2015-11-29,13,1.7907,0.1908
9588,2015-11-29,13,2.0955000000000004,0.1864
9589,2015-11-29,13,2.4003000000000005,0.1833
9590,2015-11-29,13,2.7051,0.18096666666666664
9591,2015-11-29,13,3.0099,0.2036
9592,2015-11-29,13,3.3147,0.1974
9593,2015-11-29,13,3.6195000000000004,0.2015
9594,2015-11-29,13,3.9242999999999997,0.1995
9595,2015-11-29,13,4.2291,0.2113
9596,2015-11-29,13,4.5339,0.2156
9597,2015-11-29,13,4.8387,0.2188
9598,2015-11-29,13,5.1435,0.2134
9599,2015-11-29,13,5.4483,0.2203
9600,2015-11-29,13,5.7531,0.2199
9601,2015-11-29,13,6.0579,0.2039
9602,2015-11-29,13,6.3627,0.2227
9603,2015-11-29,13,6.6675,0.2172
9604,2015-11-29,13,6.972300000000001,0.2216
9605,2015-11-29,13,7.2771,0.2295
9606,2015-11-29,13,7.5819,0.2239
9607,2015-11-29,13,7.886699999999999,0.2115
9608,2015-11-29,13,8.1915,0.2064
9609,2015-11-29,13,8.4963,0.2138
9610,2015-11-29,13,8.8011,0.2192
9611,2015-11-29,13,9.1059,0.2136
9612,2015-11-29,13,9.4107,0.2214
9613,2015-11-29,13,9.7155,0.2182
9614,2015-11-29,13,10.0203,0.216
9615,2015-11-29,13,10.3251,0.2427
9616,2015-11-29,13,10.629900000000001,0.2224
9617,2015-11-29,13,10.934700000000001,0.2228
9618,2015-11-29,13,11.2395,0.226
9619,2015-11-29,13,11.5443,0.2309
9620,2015-11-29,13,11.8491,0.2332
9621,2015-11-29,13,12.1539,0.2415
9622,2015-11-29,13,12.4587,0.247
9623,2015-11-29,13,12.7635,0.2492
9624,2015-11-29,13,13.0683,0.2479
9625,2015-11-29,13,13.3731,0.2474
9626,2015-11-29,13,13.677900000000001,0.2459
9627,2015-11-29,13,13.982700000000001,0.2434
9628,2015-11-29,13,14.287500000000001,0.2773
9629,2015-11-29,13,14.5923,0.2438
9630,2015-11-29,13,14.8971,0.2572
9631,2015-11-29,13,15.2019,0.2573
9632,2015-11-29,13,15.5067,0.227
9633,2015-11-29,13,15.811500000000002,0.3252
9634,2015-11-29,2,0.5715000000000001,0.2467
9635,2015-11-29,2,0.8763000000000001,0.2145
