Timestamp,angeloPrecipUndercatchCorrected-mm,elder_mmHour,Time_vec
2015-12-08 9:00:00,0.2000340401,0.03820904766,2015-12-08 9:00:00
2015-12-08 10:00:00,0.805742976,0.03820904766,2015-12-08 10:00:00
2015-12-08 11:00:00,0.2000340401,0.03820904766,2015-12-08 11:00:00
2015-12-08 12:00:00,0,0.03820904766,2015-12-08 12:00:00
2015-12-08 13:00:00,0,0.0404495148,2015-12-08 13:00:00
2015-12-08 14:00:00,0.4254047828,0.03969260022,2015-12-08 14:00:00
2015-12-08 15:00:00,0.2078406502,0.03820904766,2015-12-08 15:00:00
2015-12-08 16:00:00,0,0.03820904766,2015-12-08 16:00:00
2015-12-08 17:00:00,0.6001021204,0.03820904766,2015-12-08 17:00:00
2015-12-08 18:00:00,0,0.03820904766,2015-12-08 18:00:00
2015-12-08 19:00:00,0,0.03820904766,2015-12-08 19:00:00
2015-12-08 20:00:00,0.6025920896,0.03820904766,2015-12-08 20:00:00
2015-12-08 21:00:00,0.8101511896,0.03893568565,2015-12-08 21:00:00
2015-12-08 22:00:00,0,0.04041923821,2015-12-08 22:00:00
2015-12-08 23:00:00,0.6125572372,0.04268998193,2015-12-08 23:00:00
2015-12-09 0:00:00,0.8245122224,0.04308357751,2015-12-09 0:00:00
2015-12-09 1:00:00,0.2040141383,0.04426436425,2015-12-09 1:00:00
2015-12-09 2:00:00,0.4056850688,0.04583874656,2015-12-09 2:00:00
2015-12-09 3:00:00,0,0.04706494817,2015-12-09 3:00:00
2015-12-09 4:00:00,0.4161325296,0.04747368204,2015-12-09 4:00:00
2015-12-09 5:00:00,3.381526742,0.04960818113,2015-12-09 5:00:00
2015-12-09 6:00:00,9.349344176,0.05531531702,2015-12-09 6:00:00
2015-12-09 7:00:00,9.10740228,0.06556394034,2015-12-09 7:00:00
2015-12-09 8:00:00,5.413456532,0.07781081813,2015-12-09 8:00:00
2015-12-09 9:00:00,1.867715202,0.09870166036,2015-12-09 9:00:00
2015-12-09 10:00:00,0,0.1659156745,2015-12-09 10:00:00
2015-12-09 11:00:00,0,0.2025503398,2015-12-09 11:00:00
2015-12-09 12:00:00,0,0.2129957609,2015-12-09 12:00:00
2015-12-09 13:00:00,0,0.200430979,2015-12-09 13:00:00
2015-12-09 14:00:00,0,0.1851413046,2015-12-09 14:00:00
2015-12-09 15:00:00,0,0.1725765227,2015-12-09 15:00:00
2015-12-09 16:00:00,0,0.1604658895,2015-12-09 16:00:00
2015-12-09 17:00:00,0,0.1501718513,2015-12-09 17:00:00
2015-12-09 18:00:00,0,0.1416944081,2015-12-09 18:00:00
2015-12-09 19:00:00,0.2042246479,0.1341252624,2015-12-09 19:00:00
2015-12-09 20:00:00,3.304216389,0.1264047337,2015-12-09 20:00:00
2015-12-09 21:00:00,5.746386976,0.12413399,2015-12-09 21:00:00
2015-12-09 22:00:00,10.28554496,0.1327628162,2015-12-09 22:00:00
2015-12-09 23:00:00,16.87126046,0.170305779,2015-12-09 23:00:00
2015-12-10 0:00:00,21.28284792,0.368920163,2015-12-10 0:00:00
2015-12-10 1:00:00,14.20960026,0.9945857493,2015-12-10 1:00:00
2015-12-10 2:00:00,14.92957614,1.395750473,2015-12-10 2:00:00
2015-12-10 3:00:00,8.938193248,1.515342976,2015-12-10 3:00:00
2015-12-10 4:00:00,0.2110608001,1.441165348,2015-12-10 4:00:00
2015-12-10 5:00:00,0,1.245881388,2015-12-10 5:00:00
2015-12-10 6:00:00,1.058012225,1.065735719,2015-12-10 6:00:00
2015-12-10 7:00:00,0,0.929491096,2015-12-10 7:00:00
2015-12-10 8:00:00,0,0.8008156185,2015-12-10 8:00:00
2015-12-10 9:00:00,0,0.69181992,2015-12-10 9:00:00
2015-12-10 10:00:00,3.128066957,0.6206699501,2015-12-10 10:00:00
2015-12-10 11:00:00,0.8303197776,0.5542128506,2015-12-10 11:00:00
2015-12-10 12:00:00,1.023306897,0.5115228686,2015-12-10 12:00:00
2015-12-10 13:00:00,3.828535742,0.4760992666,2015-12-10 13:00:00
2015-12-10 14:00:00,4.233672268,0.4461254495,2015-12-10 14:00:00
2015-12-10 15:00:00,1.047175309,0.4355286455,2015-12-10 15:00:00
2015-12-10 16:00:00,0.8368459388,0.4272025852,2015-12-10 16:00:00
2015-12-10 17:00:00,1.906150458,0.423872161,2015-12-10 17:00:00
2015-12-10 18:00:00,1.516891893,0.422206949,2015-12-10 18:00:00
2015-12-10 19:00:00,0.2070361544,0.4443088545,2015-12-10 19:00:00
2015-12-10 20:00:00,3.164593567,0.4391618354,2015-12-10 20:00:00
2015-12-10 21:00:00,0,0.4255373731,2015-12-10 21:00:00
2015-12-10 22:00:00,1.820869129,0.4075228063,2015-12-10 22:00:00
2015-12-10 23:00:00,2.502747399,0.3928386635,2015-12-10 23:00:00
2015-12-11 0:00:00,6.214088284,0.3928386635,2015-12-11 0:00:00
2015-12-11 1:00:00,0,0.404495148,2015-12-11 1:00:00
2015-12-11 2:00:00,2.081101286,0.3929900465,2015-12-11 2:00:00
2015-12-11 3:00:00,0.8181849348,0.3836043057,2015-12-11 3:00:00
2015-12-11 4:00:00,1.011644453,0.3790628183,2015-12-11 4:00:00
2015-12-11 5:00:00,0,0.3728561188,2015-12-11 5:00:00
2015-12-11 6:00:00,0.2000340401,0.3633189952,2015-12-11 6:00:00
2015-12-11 7:00:00,0,0.354690169,2015-12-11 7:00:00
2015-12-11 8:00:00,0.2000340401,0.3472724062,2015-12-11 8:00:00
2015-12-11 9:00:00,0.4070476668,0.3386435801,2015-12-11 9:00:00
2015-12-11 10:00:00,0,0.3312258173,2015-12-11 10:00:00
2015-12-11 11:00:00,0.4042574616,0.3242622032,2015-12-11 11:00:00
2015-12-11 12:00:00,0.6016367672,0.3197207158,2015-12-11 12:00:00
2015-12-11 13:00:00,0.6086199364,0.3115460384,2015-12-11 13:00:00
2015-12-11 14:00:00,0,0.3088211459,2015-12-11 14:00:00
2015-12-11 15:00:00,0,0.3047338072,2015-12-11 15:00:00
2015-12-11 16:00:00,0,0.2967105127,2015-12-11 16:00:00
2015-12-11 17:00:00,0,0.2903524303,2015-12-11 17:00:00
2015-12-11 18:00:00,0,0.2839943479,2015-12-11 18:00:00
2015-12-11 19:00:00,0.2000340401,0.274911373,2015-12-11 19:00:00
2015-12-11 20:00:00,0,0.2697643539,2015-12-11 20:00:00
2015-12-11 21:00:00,0,0.2609841449,2015-12-11 21:00:00
